Name,Imdb,Status,Netflix us,Hulu us,Disney plus us,Appletv plus us
Career,tt0052673,nominated,false,false,false,
"Suddenly, Last Summer",tt0053318,nominated,false,false,false,
The Last Angry Man,tt0052990,nominated,false,false,false,
Ben-Hur,tt0052618,won,false,false,false,
Journey to the Center of the Earth,tt0052948,nominated,false,false,true,
North by Northwest,tt0053125,nominated,false,false,false,
The Big Fisherman,tt0052627,nominated,false,false,false,
Anatomy of a Murder,tt0052561,nominated,false,false,false,
The Young Philadelphians,tt0053462,nominated,false,false,false,
The Five Pennies,tt0052809,nominated,false,false,false,
The Nun's Story,tt0053131,nominated,false,false,false,
Some Like It Hot,tt0053291,won,false,false,false,
The Gazebo,tt0052837,nominated,false,false,false,
The Best of Everything,tt0052619,nominated,false,false,false,
Serengeti,tt0053268,won,false,false,false,
The Race for Space,tt0053205,nominated,false,false,false,
Glas,tt0052852,won,false,false,false,
Donald in Mathmagic Land,tt0052751,nominated,false,false,false,
From Generation to Generation,tt0052827,nominated,false,false,false,
On the Beach,tt0053137,nominated,false,false,false,
Black Orpheus,tt0053146,won,false,false,false,
Boy of Two Worlds,tt0053158,nominated,false,false,false,
The Bridge,tt0052654,nominated,false,false,false,
The Great War,tt0052861,nominated,false,false,false,
Village by the River,tt0051552,nominated,false,false,false,
A Hole in the Head,tt0052896,won,false,false,false,
The Hanging Tree,tt0052876,nominated,false,false,false,
The Young Land,tt0053461,nominated,false,false,false,
Porgy and Bess,tt0053182,won,false,false,false,
Li'l Abner,tt0053001,nominated,false,false,false,
Say One for Me,tt0053245,nominated,false,false,false,
Sleeping Beauty,tt0053285,nominated,false,false,true,
Moonbird,tt0053080,won,false,false,false,
Mexicali Shmoes,tt0053064,nominated,false,false,false,
Noah's Ark,tt0053120,nominated,false,false,false,
The Violinist,tt0053425,nominated,false,false,false,
The Golden Fish,tt0052855,won,false,false,false,
Between the Tides,tt0052621,nominated,false,false,false,
Mysteries of the Deep,tt0053090,nominated,false,false,false,
Skyscraper,tt0053282,nominated,false,false,false,
The Running Jumping & Standing Still Film,tt0053231,nominated,false,false,false,
Libel,tt0053003,nominated,false,false,false,
Room at the Top,tt0053226,won,false,false,false,
Pillow Talk,tt0053172,won,false,false,false,
Operation Petticoat,tt0053143,nominated,false,false,false,
The 400 Blows,tt0053198,nominated,false,false,false,
Wild Strawberries,tt0050986,nominated,false,false,false,
Gigi,tt0051658,won,false,false,false,
A Certain Smile,tt0051466,nominated,false,false,false,
Auntie Mame,tt0051383,nominated,false,false,false,
Bell Book and Candle,tt0051406,nominated,false,false,false,
Vertigo,tt0052357,nominated,false,false,false,
The Defiant Ones,tt0051525,won,false,false,false,
Desire Under the Elms,tt0051534,nominated,false,false,false,
I Want to Live!,tt0051758,nominated,false,false,false,
Separate Tables,tt0052182,nominated,false,false,false,
The Young Lions,tt0052415,nominated,false,false,false,
Cat on a Hot Tin Roof,tt0051459,nominated,false,false,false,
Some Came Running,tt0052218,nominated,false,false,false,
The Buccaneer,tt0051436,nominated,false,false,false,
White Wilderness,tt0052389,won,false,false,false,
Antarctic Crossing,tt0051366,nominated,false,false,false,
Psychiatric Nursing,tt0052098,nominated,false,false,false,
The Hidden World,tt0051719,nominated,false,false,false,
Ama Girls,tt0051339,won,false,false,false,
Employees Only,tt0051578,nominated,false,false,false,
Journey Into Spring,tt0051802,nominated,false,false,false,
Oeuverture,tt0052020,nominated,false,false,false,
The Living Stone,tt0051872,nominated,false,false,false,
Tom Thumb,tt0052427,won,false,false,false,
Torpedo Run,tt0052303,nominated,false,false,false,
Cowboy,tt0051496,nominated,false,false,false,
Mon oncle,tt0050706,won,false,false,false,
Arms and the Man,tt0051712,nominated,false,false,false,
Big Deal on Madonna Street,tt0052216,nominated,false,false,false,
La venganza,tt0051155,nominated,false,false,false,
The Year Long Road,tt0052250,nominated,false,false,false,
Houseboat,tt0051745,nominated,false,false,false,
Marjorie Morningstar,tt0051911,nominated,false,false,false,
The Old Man and the Sea,tt0052027,won,false,false,false,
The Big Country,tt0051411,nominated,false,false,false,
Damn Yankees,tt0051516,nominated,false,false,false,
Mardi Gras,tt0051908,nominated,false,false,false,
The Bolshoi Ballet,tt0051427,nominated,false,false,false,
Knighty Knight Bugs,tt0051825,won,false,false,false,
Paul Bunyan,tt0052056,nominated,false,false,false,
Sidney's Family Tree,tt0052195,nominated,false,false,false,
Grand Canyon,tt0051677,won,false,false,false,
Snows of Aorangi,tt0052208,nominated,false,false,false,
T Is for Tumbleweed,tt0052267,nominated,false,false,false,
The Kiss,tt0051821,nominated,false,false,false,
South Pacific,tt0052225,won,false,false,false,
A Time to Love and a Time to Die,tt0052296,nominated,false,false,false,
The Horse's Mouth,tt0051739,nominated,false,false,false,
Teacher's Pet,tt0052278,nominated,false,false,false,
The Goddess,tt0051667,nominated,false,false,false,
The Sheepman,tt0052190,nominated,false,false,false,
Somebody Up There Likes Me,tt0049778,won,false,false,false,
Seven Samurai,tt0047478,nominated,false,false,false,
Teenage Rebel,tt0049831,nominated,false,false,false,
The Proud and Profane,tt0049640,nominated,false,false,false,
The King and I,tt0049408,won,false,false,false,
Giant,tt0049261,nominated,false,false,false,
Lust for Life,tt0049456,nominated,false,false,false,
Baby Doll,tt0048973,nominated,false,false,false,
Stagecoach to Fury,tt0049791,nominated,false,false,false,
The Bad Seed,tt0048977,nominated,false,false,false,
The Harder They Fall,tt0049291,nominated,false,false,false,
Around the World in 80 Days,tt0048960,won,false,false,false,
The Eddy Duchin Story,tt0049170,nominated,false,false,false,
War and Peace,tt0049934,nominated,false,false,false,
The Solid Gold Cadillac,tt0049777,won,false,false,false,
The Power and the Prize,tt0049635,nominated,false,false,false,
The Silent World,tt0049518,won,false,false,false,
The Naked Eye,tt0049538,nominated,false,false,false,
Where Mountains Float,tt0049349,nominated,false,false,false,
The True Story of the Civil War,tt0049885,won,false,false,false,
A City Decides,tt0049081,nominated,false,false,false,
The Dark Wave,tt0049124,nominated,false,false,false,
The House Without a Name,tt0049338,nominated,false,false,false,
The Magical World of Disney,tt0046593,nominated,false,false,false,
The Ten Commandments,tt0049833,won,false,false,false,
Forbidden Planet,tt0049223,nominated,false,false,false,
La strada,tt0047528,won,false,false,false,
Gervaise,tt0049259,nominated,false,false,false,
Qivitoq,tt0048523,nominated,false,false,false,
The Burmese Harp,tt0049012,nominated,false,false,false,
The Captain from Köpenick,tt0049293,nominated,false,false,false,
The Man Who Knew Too Much,tt0049470,won,false,false,false,
Friendly Persuasion,tt0049233,nominated,false,false,false,
High Society,tt0049314,nominated,false,false,false,
Julie,tt0049388,nominated,false,false,false,
Written on the Wind,tt0049966,nominated,false,false,false,
Anastasia,tt0048947,nominated,false,false,false,
Between Heaven and Hell,tt0049004,nominated,false,false,false,
The Rainmaker,tt0049653,nominated,false,false,false,
Meet Me in Las Vegas,tt0049490,nominated,false,false,false,
The Best Things in Life Are Free,tt0049002,nominated,false,false,false,
Magoo's Puddle Jumper,tt0049510,won,false,false,false,
Gerald McBoing! Boing! on Planet Moo,tt0049258,nominated,false,false,false,
The Jaywalker,tt0049380,nominated,false,false,false,
Crashing the Water Barrier,tt0049102,won,false,false,false,
I Never Forget a Face,tt0049352,nominated,false,false,false,
Time Stood Still,tt0049855,nominated,false,false,false,
The Bespoke Overcoat,tt0049000,won,false,false,false,
Cow Dog,tt0049099,nominated,false,false,false,
Samoa,tt0049709,nominated,false,false,false,
The Red Balloon,tt0048980,won,false,false,false,
The Bold and the Brave,tt0049022,nominated,false,false,false,
The Ladykillers,tt0048281,nominated,false,false,false,
The Brave One,tt0049030,won,false,false,false,
High Society,tt0048166,nominated,false,false,false,
The Proud and the Beautiful,tt0046149,nominated,false,false,false,
Umberto D.,tt0045274,nominated,false,false,false,
Sayonara,tt0050933,won,false,false,false,
Funny Face,tt0050419,nominated,false,false,false,
Pal Joey,tt0050815,nominated,false,false,false,
Raintree County,tt0050882,nominated,false,false,false,
The Bridge on the River Kwai,tt0050212,won,false,false,false,
An Affair to Remember,tt0050105,nominated,false,false,false,
Peyton Place,tt0050839,nominated,false,false,false,
Les Girls,tt0050631,won,false,false,false,
Albert Schweitzer,tt0050109,won,false,false,false,
On the Bowery,tt0050800,nominated,false,false,false,
Torero,tt0051099,nominated,false,false,false,
The Enemy Below,tt0050356,won,false,false,false,
The Spirit of St. Louis,tt0051003,nominated,false,false,false,
Gunfight at the O.K. Corral,tt0050468,nominated,false,false,false,
Witness for the Prosecution,tt0051201,nominated,false,false,false,
Nights of Cabiria,tt0050783,won,false,false,false,
Mother India,tt0050188,nominated,false,false,false,
Nine Lives,tt0050762,nominated,false,false,false,
The Devil Strikes at Night,tt0050746,nominated,false,false,false,
The Gates of Paris,tt0050850,nominated,false,false,false,
The Joker Is Wild,tt0050569,won,false,false,false,
April Love,tt0050135,nominated,false,false,false,
Tammy and the Bachelor,tt0051051,nominated,false,false,false,
Wild Is the Wind,tt0051193,nominated,false,false,false,
Boy on a Dolphin,tt0050208,nominated,false,false,false,
Perri,tt0050837,nominated,false,false,true,
12 Angry Men,tt0050083,nominated,false,false,false,
Birds Anonymous,tt0050194,won,false,false,false,
One Droopy Knight,tt0050802,nominated,false,false,false,
Tabasco Road,tt0051044,nominated,false,false,false,
The Truth About Mother Goose,tt0051115,nominated,false,false,false,
Trees and Jamaica Daddy,tt0051108,nominated,false,false,false,
The Wetback Hound,tt0051187,won,false,false,false,
A Chairy Tale,tt0050534,nominated,false,false,false,
City of Gold,tt0050255,nominated,false,false,false,
Foothold on Antarctica,tt0050403,nominated,false,false,false,
Portugal,tt0050851,nominated,false,false,false,
"Heaven Knows, Mr. Allison",tt0050490,nominated,false,false,false,
Designing Woman,tt0050306,won,false,false,false,
I vitelloni,tt0046521,nominated,false,false,false,
Man of a Thousand Faces,tt0050681,nominated,false,false,false,
The Tin Star,tt0051087,nominated,false,false,false,
The Rose Tattoo,tt0048563,won,false,false,false,
Blackboard Jungle,tt0047885,nominated,false,false,false,
The Man with the Golden Arm,tt0048347,nominated,false,false,false,
Picnic,tt0048491,won,false,false,false,
Daddy Long Legs,tt0047969,nominated,false,false,false,
Guys and Dolls,tt0048140,nominated,false,false,false,
Queen Bee,tt0048527,nominated,false,false,false,
To Catch a Thief,tt0048728,won,false,false,false,
A Man Called Peter,tt0048337,nominated,false,false,false,
I'll Cry Tomorrow,tt0048191,won,false,false,false,
The Pickwick Papers,tt0045030,nominated,false,false,false,
Ugetsu,tt0046478,nominated,false,false,false,
Love Is a Many-Splendored Thing,tt0048316,won,false,false,false,
The Virgin Queen,tt0048791,nominated,false,false,false,
The Unconquered,tt0048157,won,false,false,false,
Crèvecoeur,tt0048151,nominated,false,false,false,
Men Against the Arctic,tt0048369,won,false,false,false,
The Battle of Gettysburg,tt0047862,nominated,false,false,false,
The Bridges at Toko-Ri,tt0046806,won,false,false,false,
The Dam Busters,tt0046889,nominated,false,false,false,
The Rains of Ranchipur,tt0048538,nominated,false,false,false,
The Tender Trap,tt0048705,nominated,false,false,false,
Unchained,tt0048762,nominated,false,false,false,
Battle Cry,tt0047860,nominated,false,false,false,
Oklahoma!,tt0048445,won,false,false,false,
It's Always Fair Weather,tt0048216,nominated,false,false,false,
Marty,tt0048356,won,false,false,false,
Mister Roberts,tt0048380,nominated,false,false,false,
Speedy Gonzales,tt0048649,won,false,false,false,
Good Will to Men,tt0048131,nominated,false,false,false,
No Hunting,tt0048425,nominated,false,false,false,
The Legend of Rockabye Point,tt0048292,nominated,false,false,false,
Survival City,tt0048677,won,false,false,false,
3rd Ave. El,tt0047792,nominated,false,false,false,
Gadgets Galore,tt0048106,nominated,false,false,false,
Three Kisses,tt0048718,nominated,false,false,false,
The Face of Lincoln,tt0048049,won,false,false,false,
24 Hour Alert,tt0047791,nominated,false,false,false,
On the Twelfth Day...,tt0048447,nominated,false,false,false,
Switzerland,tt0048683,nominated,false,false,false,
Not as a Stranger,tt0048432,nominated,false,false,false,
Love Me or Leave Me,tt0048317,won,false,false,false,
Rebel Without a Cause,tt0048545,nominated,false,false,false,
Strategic Air Command,tt0048667,nominated,false,false,false,
The Private War of Major Benson,tt0048513,nominated,false,false,false,
The Sheep Has Five Legs,tt0047250,nominated,false,false,false,
Bad Day at Black Rock,tt0047849,nominated,false,false,false,
East of Eden,tt0048028,nominated,false,false,false,
Interrupted Melody,tt0048210,won,false,false,false,
Monsieur Hulot's Holiday,tt0046487,nominated,false,false,false,
The Court-Martial of Billy Mitchell,tt0047956,nominated,false,false,false,
The Seven Little Foys,tt0048604,nominated,false,false,false,
On the Waterfront,tt0047296,won,false,false,false,
Executive Suite,tt0046963,nominated,false,false,false,
Le plaisir,tt0045034,nominated,false,false,false,
"20,000 Leagues Under the Sea",tt0046672,won,false,false,true,
A Star Is Born,tt0047522,nominated,false,false,false,
Brigadoon,tt0046807,nominated,false,false,false,
Désirée,tt0046903,nominated,false,false,false,
Red Garters,tt0047400,nominated,false,false,false,
Rogue Cop,tt0047424,nominated,false,false,false,
Three Coins in the Fountain,tt0047580,won,false,false,false,
Rear Window,tt0047396,nominated,false,false,false,
The Egyptian,tt0046949,nominated,false,false,false,
The Silver Chalice,tt0047494,nominated,false,false,false,
Sabrina,tt0047437,won,false,false,false,
Indiscretion of an American Wife,tt0046366,nominated,false,false,false,
It Should Happen to You,tt0047123,nominated,false,false,false,
The Earrings of Madame De...,tt0046022,nominated,false,false,false,
Gate of Hell,tt0045935,won,false,false,false,
There's No Business Like Show Business,tt0047574,nominated,false,false,false,
The Vanishing Prairie,tt0047642,won,false,false,true,
The Stratford Adventure,tt0047530,nominated,false,false,false,
Thursday's Children,tt0047585,won,false,false,false,
